"","Mix_A_REP_1","Mix_A_REP_2","Mix_A_REP_3","Mix_A_REP_4","Mix_A_REP_5","Mix_B_REP_1","Mix_B_REP_2","Mix_B_REP_3","Mix_B_REP_4","Mix_B_REP_5","Mix_C_REP_1","Mix_C_REP_2","Mix_C_REP_3","Mix_C_REP_4","Mix_C_REP_5"
"AIM10",18.6790414753969,18.6219564977604,17.020224111089,17.4223289073424,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AIM14",24.2601987656813,23.3502664076666,23.6544860211316,23.8515544302935,23.8156871077282,21.3063117832331,0.1,21.0952539060063,20.7503759877586,21.3265012187133,0.1,0.1,0.1,0.1,0.1
"AIM17",27.3944581233911,27.2886603952,27.4736689743738,27.7211797362856,27.6261431527429,25.4198493976863,25.3342375785494,25.370080769735,25.4800919072508,25.4535611803581,24.3321362132015,24.4798657884182,24.3310378121005,24.4784453155853,24.3509089080683
"AIM18",23.6925029144447,24.2444966013192,23.8112223898091,23.4259243968873,23.7336712918035,23.1857275010325,22.4381074233269,22.6408499400038,22.546665121649,22.264388620714,0.1,0.1,21.1662285285682,20.8949969147493,0.1
"AIM2",25.0427127965674,25.5277630076961,25.7134999227434,25.8384678451217,25.9878211458936,24.2365279013083,24.2985275273171,24.3593852985397,24.4691811620358,24.4773557873071,23.2402856179549,23.3565893860798,23.026285682555,23.2953714057227,23.3727197552113
"AIM21",25.9196253540163,26.58095503267,26.7327918166579,26.4389503335683,26.6446714735813,23.4452552403126,23.652335804261,23.5011506774975,23.3757391937053,23.4856356235674,22.0452112328589,22.121195485209,22.1055087692617,22.2293322539277,22.1508015351804
"AIM24",23.7381721669109,24.0104228456632,24.0714300371282,24.3866932884418,23.3397005188613,21.7998391961712,21.45791988111,21.0859753352258,21.4599148402208,21.4388301700023,20.604336157168,20.6805919574201,20.42437276137,20.5014208974185,20.6885815718068
"AIM29",24.9244099032863,26.3370770176129,25.5501193736724,26.7370756717619,25.7319083878421,23.8949703717734,23.9768668439372,23.8291810460518,23.8948664147898,23.7396939938941,23.0036132984246,23.1382155438097,22.9355886233745,23.1505350596054,23.1948477617047
"AIM3",24.5861763594158,24.8306452286905,25.110115629866,24.8857427737306,25.2319723472774,22.2382106842861,22.7290303734564,21.3874747901238,22.308600671777,22.7470864121928,21.6396828408815,21.6305790897421,21.4746640059999,0.1,21.4230929502179
"AIM36",26.013358137859,26.4760973699136,26.6076586909174,26.3782337419845,26.5405498756421,23.6461755673377,23.1429966851131,23.6786371013597,23.9696412218903,23.9560628118604,0.1,22.7100307517426,0.1,0.1,0.1
"AIM39",20.9463525004496,21.6045684986717,21.8494098735749,21.2890406253092,21.6916130809669,0.1,0.1,0.1,0.1,0.1,19.6979897703408,0.1,0.1,0.1,0.1
"AIM41",26.5744986123473,26.8760810195906,27.203842649388,27.2475517910515,27.0592163852848,25.4846175508466,25.4150397672983,25.2978379362455,25.4245956378158,25.2379689537598,24.4762095549603,24.4077103710753,24.1971873661077,24.1018546000984,24.2727803321519
"AIM45",25.2040620137602,25.1410826438428,25.8130410693612,25.8263123532132,26.1407049946299,23.4313125554971,23.6977555634071,23.6670217512216,23.8306812497402,23.6930532102156,22.5117761751481,22.5427647973215,22.4452559981929,22.6205131635585,22.564417120147
"AIM46",23.3298706392268,23.5886022179814,23.7897713244587,23.8285048349779,23.9356699065376,21.3256027391642,21.6692187762287,21.1435101136616,21.1534999244027,21.2437216811341,0.1,0.1,0.1,0.1,0.1
"AIM6",24.3618581917934,25.1115784653769,25.1867404287153,25.2352212224095,25.1904152289798,22.8523350035408,22.9685551820927,22.8563160967568,23.0458566270516,22.9514483636808,21.838608716567,21.7715780256477,21.2933627510694,21.7246436401083,21.8105616329003
