"","Mix_A_REP_1","Mix_A_REP_2","Mix_A_REP_3","Mix_A_REP_4","Mix_A_REP_5","Mix_B_REP_1","Mix_B_REP_2","Mix_B_REP_3","Mix_B_REP_4","Mix_B_REP_5","Mix_C_REP_1","Mix_C_REP_2","Mix_C_REP_3","Mix_C_REP_4","Mix_C_REP_5"
"DYN2",4.71915126422198,4.74295365909615,4.75344903167983,4.75151934529692,4.73479902246831,4.66934869938941,4.6340226725538,4.66169116200684,4.66107302007208,4.64668505280742,4.58425524060663,4.62389959969647,4.52840339106761,4.62079495107033,4.6078755220858
"DYNC1H1",4.81582006487519,4.85086427112022,4.83956688647391,4.85096517371979,4.8438355685434,4.83156453646231,4.83454951467279,4.82860993549538,4.83228420944392,4.83169578741494,4.83231918092648,4.83065709191511,4.82667253395218,4.83150453922237,4.8347053835104
"DYNC1I2",4.62332474861204,4.65186095248635,4.66042424822532,4.6383556487815,4.64539888881991,4.63891771101399,4.63733814705024,4.63616807070068,4.63098797193681,4.63496979374677,4.6318410884625,4.63442691306412,4.62188415942825,4.6333387670841,4.63001265584961
"DYNC1LI1",4.56053539353177,4.57055766617165,4.58174099584597,4.58099275943515,4.58399152962521,4.6149188382359,4.62952032353918,4.61346457346357,4.62337244512357,4.60471793904413,4.63243562859238,4.61995681007295,4.61801000451203,4.6176426283488,4.61807172724684
"DYNC1LI2",4.52830035244068,4.563589674418,4.53400923221393,4.5503365552422,4.5738540931353,4.60967742564029,4.5943785470611,4.5887703625541,4.5971861773441,4.56501109098724,4.58263587183454,4.60408748252822,4.5936870116216,4.60756555245527,4.58160282622985
"DYNLRB1",4.55369721214097,4.59240453721459,4.5912922467863,4.59241303968827,4.61840249364184,4.50240482107834,4.50315508203268,4.49662023833751,4.51028919183388,4.50550363874356,4.51112968286745,4.50917129455954,4.48731277932612,4.50736666952302,4.50334608321838
"DYNLT1",4.47087586716113,0.1,0.1,0.1,0.1,4.48533890323186,4.47679950143956,4.46437351887172,4.46674555261389,4.42356926844261,4.47670428052974,4.46349227037954,4.43993391933711,4.45938646086327,4.44547537810758
"DYNLT3",4.52037962552742,4.54259828440865,4.57575839273763,4.57213953915974,0.1,4.49054983884182,4.49066159500669,4.47496118209377,4.49346426613366,4.48288996641995,4.50880295778699,4.48726583404155,4.50004721158293,4.50320566261446,4.50749431320256
"DYS1",4.78742096811886,4.8551647467469,4.81764144548876,4.84076508037602,4.83691769979216,4.72858722246976,4.74682063480692,4.73693342600415,4.74079335733662,4.73239225340314,4.68470576284823,4.68720025173456,4.68107612221844,4.68774727033965,4.68830907312905
"EAF3",4.52041468522106,4.54578757145197,4.55148164176057,4.58516956213707,4.57857356597906,4.43985286891966,4.43771327209584,4.42430164716893,4.42165173930161,4.44591245119887,4.30533020758669,0.1,0.1,0.1,0.1
"EAF5",4.45737056122624,4.47891329634601,4.47613418338084,4.47324127344693,4.49960660707101,0.1,4.3026279600131,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"EAP1",4.68378754545187,4.73835717120957,4.7535613709953,4.75381649492686,4.71630215196828,4.60739583886772,4.61161999283289,4.59313330861172,4.60058683621329,4.60856989628926,4.52384604119801,4.52093396398268,4.52686485822923,4.52399343936297,4.53243100543459
"EBNA1BP2",4.65090262413296,4.70596591587821,4.66969915003211,4.67392176398825,4.6737935837163,4.69817856926785,4.6938011775656,4.69673111329102,4.69752571200762,4.69305698616963,4.69469180620638,4.69443068130226,4.6894441513269,4.69361628243975,4.6946469314419
"EBP",4.73387582511121,4.74253426205304,4.76661991644784,4.79938938517737,4.77148936524275,4.7240320985756,4.72374226533042,4.71747057657259,4.72260421643551,4.72199894218741,4.7164589564929,4.71159175598523,4.71927537803415,4.71947373059409,4.7173045812745
"EBP2",4.78135721845635,4.79623037619504,4.8183957698117,4.80833706722895,4.83009376621082,4.66297755601828,4.66767189693741,4.66057887331539,4.66801884323354,4.65577131928842,4.59959672242828,4.58720386061131,4.56933882080854,4.58081813904445,4.57629399038773
"EBS1",4.28274631864249,4.43112544349704,4.3358760920859,4.28731291356162,0.1,0.1,0.1,0.1,4.00914330853918,0.1,0.1,0.1,0.1,0.1,0.1
"ECE1",4.57238625497629,4.56051914670509,4.53139939610009,4.56115101780543,4.5496210698846,4.56914469784948,4.57676603460354,4.5740726103251,4.55871680246631,4.56062125360642,4.57425732381211,4.5654502073202,4.55364119465571,4.56880809852396,4.56911007970189
"ECH1",4.66730112649686,4.67217698114465,4.67520758681417,4.66203793416466,4.67470725676932,4.63346137002023,4.64231651076197,4.63170783963945,4.64316449708738,4.6395864022536,4.63744915900211,4.63880077701034,4.636844945467,4.63764756947208,4.64163501063607
"ECHDC1",4.5817245097371,4.54369731169674,4.55373551428152,4.58227968711515,4.54102284921952,4.54086920014533,4.53858423334245,4.54117883802742,4.50706396481259,4.5210225666512,4.54475923429275,4.55144333093781,4.53599126933169,4.53844965487664,4.54183935780792
"ECHS1",4.7408449283876,4.74399388294786,4.76339204895097,4.77362420967554,4.77249120173441,4.75660008474678,4.76626145617108,4.76049741927221,4.76095940124005,4.75964513922933,4.75752770613887,4.75968566500783,4.75660646703617,4.76403466923222,4.76311483821845
"ECI1",4.64063975270693,4.66161309049685,4.65022337859704,4.64772593082576,4.64192923372767,4.62362246187552,4.6222929941546,4.62901087155933,4.63008535046324,4.62651436233161,4.62603443292195,4.62632202664131,4.62361844516828,4.62626454383568,4.62086285869078
"ECI2",4.54006588540496,4.59942804803208,4.61521391335112,4.60718383409224,4.56123107464123,4.59737519174263,4.59833921991051,4.59465337960998,4.5967012922241,4.59722393185737,4.60502108602389,4.60581835031079,4.59614287027498,4.60564296053927,4.60291659087229
"ECM1",4.46117854802258,4.59636697876356,4.61126602704374,4.61622333703794,4.52635367250514,4.42432907729483,0.1,4.40126095496656,4.37261836010278,0.1,4.33841648102799,4.35269297047417,0.1,0.1,0.1
"ECM14",4.74337204992871,4.74586990093823,4.7340310514633,4.74455317978092,4.71634857774397,4.6120677241829,4.61731782404956,4.60157841740682,4.61546850414376,4.60961005595985,4.54779584893644,4.53349219164243,4.52950610596895,4.52881713881736,4.53133916323823
"ECM16",4.78075455132192,4.79187081539165,4.81572815236977,4.82669895398438,4.80098518162375,4.66639736892468,4.65918767447745,4.65512188190049,4.64795173472329,4.66073242392318,4.58456516291612,4.60487689305622,4.57558500538162,4.52710306828041,4.60233607186324
"ECM19",4.61573354583266,4.63474511957874,4.64709820567683,4.65278764337112,4.66154638107986,4.55249356136006,4.55468165068885,4.55713543361839,4.55529299364356,4.54176511533484,4.42199705402913,4.53367969480033,4.44808774265244,4.44810091591291,4.46421867575518
"ECM2",4.20082019976414,4.25520589074571,4.25770981689198,4.28294033231652,4.26362942206831,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"ECM21",4.67375215095598,4.67796272216396,4.68984507523789,4.68417447489167,4.67682703187542,4.55315293928101,4.56604798867546,4.55217865674345,4.56528309756697,4.57081723589779,4.47853159180153,4.48333948428191,4.42678905963809,4.49156486998257,4.49083764698177
"ECM22",4.31081241081283,4.31614095314273,4.34670840807031,4.34655025584224,4.38626546020712,0.1,0.1,0.1,4.13699892590584,4.1717190889131,0.1,0.1,0.1,0.1,0.1
"ECM25",4.44692187792704,4.47569025426952,4.50156159076892,4.50728266009051,4.51207080380613,4.24778347021433,4.25770068507128,4.27476491105454,4.2266072352133,4.255590683034,0.1,0.1,4.14701071527386,4.21173900456132,4.20245889109033
"ECM29",4.73952982170264,4.75831460381588,4.76807203682095,4.7704614188776,4.76717511280029,4.6375543823454,4.63837179600996,4.63555225446549,4.64039704591265,4.63378247299884,4.57588293400814,4.57623121704919,4.5697229105325,4.57357117020545,4.56969403603421
"ECM3",4.72478862571187,4.71011016235284,4.72914067840637,4.72996984868962,4.73661169280768,4.54342623197922,0.1,0.1,0.1,4.54478431769381,0.1,0.1,0.1,0.1,0.1
"ECM30",4.65033123362222,4.72362767983588,4.67554621352084,4.69158820338663,4.6566619278858,0.1,4.5376142396187,0.1,0.1,0.1,0.1,0.1,4.48491178391281,0.1,0.1
"ECM31",4.76116746232518,4.77358834048972,4.78675690177472,4.78491898901787,4.78599419781666,0.1,4.66064287686399,4.66854026627646,0.1,0.1,0.1,0.1,0.1,4.6120110524829,4.63671035912695
"ECM32",4.59109571467176,4.59871985727321,4.62244010055961,4.63990105375485,4.61317805775135,4.48165883224169,4.49666873935797,4.46764322245656,4.48533906288953,4.46913976992904,4.4128710758205,4.42342448297605,4.45049939459994,0.1,4.37888434439727
"ECM33",4.81940031387726,4.84229074889548,4.85867809000506,4.8555437667202,4.86638860591453,4.78784942614233,4.80516452836133,4.79785208275638,4.80302166393009,4.801515195944,4.74947975822268,4.75186547983998,4.76306611285048,4.74903797172165,4.75924713181266
"ECM38",4.70210504752071,4.69063757505872,4.67361336373455,4.69158787640406,4.68712288275269,4.55533799205614,0.1,4.55222700840526,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"ECM4",4.64669964233176,4.64625598965658,4.6683010671237,4.70238485181493,4.67284702335933,4.56649973383541,4.58145131319374,4.57833311010821,4.58519655485331,4.5802384281805,4.48024765194575,4.47753459042736,4.46571920826088,4.45919584139373,4.48564330988094
"ECPAS",4.65166780214467,4.68141437423797,4.66412033233583,4.6894474811313,4.68167279302681,4.67288891038648,4.67812622818363,4.66746036797686,4.67421560710652,4.67592288733291,4.67050641543921,4.67161510344839,4.66360997085463,4.66981712857066,4.67035161965136
"ECT1",4.63311166395761,4.61596928164021,4.63880772905291,4.6045049570242,4.65526814640334,4.47089551533732,0.1,4.42634078326317,4.47871096860317,4.46101888909763,0.1,4.43075883266776,4.42335684021931,0.1,0.1
"EDC3",4.77330892703078,4.81164108355313,4.78997977085249,4.80969873936466,4.80767048853416,4.69604128848885,4.69130807196826,4.70182820703286,4.68925979348236,4.69635606377531,4.63352706574866,4.62928429467829,4.64170168022753,4.63975246373873,4.64384870120165
"EDC4",4.56813509285947,4.60243653561354,4.59835514914682,4.61419838344172,4.61937391372551,4.56975500912015,4.57259911510836,4.56794365707205,4.57401651298006,4.57696227672241,4.57874048634437,4.57466978907784,4.5703036542097,4.57438882327819,4.57749824782091
"EDE1",4.82439407927059,4.84025294291835,4.85427324549562,4.86207221176221,4.84526763108817,4.72604830657395,4.7274463567391,4.72301315155257,4.72366544828003,4.72800829172132,4.66929769260953,4.66601794959979,4.66007246989425,4.67188493467608,4.67987289957639
"EDF1",4.65099425314783,4.74662336911773,4.75653489244713,4.75712034247193,4.71941031282552,4.70893744353125,4.71474914474594,4.70037452800751,4.70515710605868,4.70914276883708,4.70609623734803,4.70151402351847,4.70976497811956,4.70493022291962,4.71059441554672
"EEA1",4.62244963798468,0.1,0.1,4.61346784626648,4.66443273765311,4.56651489603721,4.54010994312214,4.55228024429951,4.55735786900361,4.54827048287089,4.56676173177435,4.55473274875272,4.55558734455203,4.54945816531504,4.54977817791575
"EED",4.56317002092136,4.5883884959227,4.61222963448965,4.53237426380098,4.62171085224694,4.63001933598776,4.63146568500324,4.61858956264778,4.61990159261389,4.62094685396758,4.62882849356064,4.62508422209063,4.62358689385004,4.63282094122383,4.61784023298084
"EEF1A2",4.65710480834485,4.61011511575101,4.59304118480291,4.60065667013157,4.61265971896019,4.6360212188086,4.62502889769537,4.63971401595278,4.63821462601248,4.63364144352339,4.6376174341391,4.63704912832557,4.63046839286894,4.62962101160887,4.6314184848859
"EEF1AKMT4",0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.29026489023547,0.1,4.27176819439761,4.28037607708347,4.24251308643735,4.23638182558843,4.2168459486406,4.30026139278004
"EEF1B2",4.68672108167718,4.70751393771333,4.71925517259736,4.71486051834748,4.73729678576524,4.73215418983263,4.75377536473926,4.74427797215567,4.75420670287768,4.73556440778663,4.74446796391524,4.74336598708973,4.74485630843406,4.75396993564635,4.75017524796416
"EEF1D",4.72726403731998,4.78456688790914,4.77331701596519,4.76099823134668,4.77843639166084,4.77383480991054,4.77869139963908,4.77954277066278,4.77895214490191,4.77473602466289,4.77379277435769,4.77558058600161,4.77147215783644,4.77797150229928,4.78103705595203
"EEF1E1",4.59408060712096,4.61575304321185,4.63208016068229,4.61594797524741,4.63005633850573,4.63927570352309,4.637604596821,4.63395627847874,4.64583758893927,4.64139297671989,4.64297568889158,4.64080686397994,4.63801033613887,4.64251370323029,4.64578276405439
"EEF1G",4.81384306048887,4.80042377999334,4.80682269954175,4.82068889057094,4.82542666177801,4.82059434646923,4.82175955150638,4.82493011523828,4.82765368214585,4.82685493505354,4.825112259412,4.82847769722675,4.82575517900592,4.82785282661344,4.8348915813878
"EEF2",4.83898605320053,4.84197556335789,4.85599662006858,4.85615904646674,4.85690155578878,4.83983913090128,4.84227405195324,4.84485169680357,4.84486082209526,4.84645600416195,4.84335259963377,4.84407153293282,4.84077391031484,4.84650440245444,4.84629173385261
"EEFSEC",4.5116725292815,0.1,4.54098960242407,4.55770679299455,4.57157948348494,4.52908717059195,4.52875973118611,4.50296194240973,4.51493413598289,4.5267554463726,4.53719785029241,4.49152295718048,4.51300867059885,4.50682806942257,4.50518977719236
"EFB1",4.93040301157515,4.92833027258705,4.9412691270838,4.96436704253211,4.95741908624992,4.87121962324534,4.88233974155725,4.87778996121502,4.88006380499193,4.87370770544288,4.82356052500451,4.82808366597555,4.82628771313369,4.83067017937582,4.83122433259758
"EFEMP1",4.6380268159013,4.60215907453026,4.66267395032658,4.63354275314892,4.68573414137396,4.595994604165,4.59540563110478,4.59342587931365,4.59879736362159,4.58628520772492,4.59672388230928,4.59434684591792,4.58395832278115,4.59678535564729,4.59736932360721
"EFG1",4.72398122000601,4.69415449431298,4.77772072093876,4.76898668905027,4.7013725721466,4.57109206982133,4.54362344122674,4.57323742363343,4.57713983997747,4.59052483588533,4.49935768232252,4.49683333552242,4.48005815968135,4.48407440264644,0.1
"EFHD2",4.62686697269084,4.65884712387189,4.64016294111659,4.67496012122673,4.65339698566505,4.65948870189659,4.66486921957404,4.656549136354,4.66025543195671,4.65991552532684,4.65502187289904,4.65550553671703,4.64786817411827,4.64461806961691,4.65818735241636
"EFL1",4.58833195785198,4.6762162202498,4.63915948320669,4.61589398592489,4.60768696552456,4.63249237033662,4.63479118194891,4.62378408332029,4.63579449584845,4.62746324009877,4.64561634183002,4.63684875271808,4.62766177433366,4.62091906636202,4.6397361363062
"EFM1",4.70117711052961,4.7130450146778,4.72951275916263,4.73378288683338,4.72883395591143,4.58189742190964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"EFM4",4.76344747084752,4.75940359263433,4.77079044329625,4.76535970232353,4.77717297276395,4.6518545618482,4.6526345124158,4.65328882157639,4.67286833570169,4.63758221515405,4.59517801171539,4.57265575272191,4.57492705035072,4.59007064584015,4.53653736575466
"EFM5",4.87109280306985,4.87221250784257,4.89123577546471,4.88586460737246,4.87335287685026,4.7458341214516,4.73227726015938,4.73877470297077,4.73223930595735,4.73880805948292,4.68988798785815,4.67981849880051,4.66423481736724,4.68121214325531,4.66407698620201
"EFR3",4.58446926151013,4.59038582325164,4.60588541579211,4.5932296443625,4.57886003209235,4.48330316052878,4.4790998814964,4.45759210306783,4.46070624431468,4.47016020529335,4.38353210676188,4.3601452666896,4.35778596484228,4.35660688458089,4.39598900661597
"EFT1",4.99900210572762,5.01532644282045,5.02880107685501,5.03073734625288,5.03198331607041,4.94883156983458,4.95462443581635,4.95229243357578,4.95402439431458,4.95371537965596,4.90708901616648,4.91062600125891,4.90597300164038,4.90917844406723,4.9115577713185
"EFTUD2",4.74376259894644,4.75833006132973,4.74813021228976,4.75681702116023,4.76606681238747,4.77797310723233,4.78060592584097,4.77905742034237,4.78617630589989,4.78325189806332,4.77806482325057,4.7796921103953,4.77625072517879,4.77852716195379,4.78029708099297
"EGD1",4.74948522395523,4.77013259245112,4.78876342781784,4.79046581011264,4.79847378317756,4.73950809434603,4.76429810581329,4.75711921939864,4.75862701074292,4.75144469398909,4.69408049339226,4.69964899683287,4.69819610188976,4.69970397097774,4.70321627554793
"EGD2",4.89113588063705,4.91694946646709,4.90971433845654,4.91165463548517,4.9215587646457,4.84387683786534,4.84766654467163,4.84683810039478,4.85997425306934,4.85316748751923,4.80503248712819,4.80407365916026,4.80047644152584,4.8067263150593,4.80959028669061
"EGFR",4.6720275516366,4.71185591381314,4.72780361537092,4.70568664827928,4.70780893351895,4.71816560976794,4.72361058766864,4.72045493761837,4.72055710502905,4.71510403025845,4.7254445388493,4.71925173757717,4.71471174388844,4.71624028879088,4.71888447290553
"EGH1",4.70215975336287,4.71388290239283,4.72651155952134,4.72479019304334,4.74443710165151,4.55297310133807,4.56216503353778,4.53661711480004,4.54571893746076,4.54729421559713,4.37723317824513,4.40918638323726,0.1,0.1,0.1
"EGO2",4.76272134552571,4.77368952982524,4.70233958778673,4.70777280629259,4.80776810601995,4.61862031983851,4.61861997883888,4.62293307486539,4.62170156082673,4.61610712863644,4.57907512350138,4.56211607810845,4.57068990522791,4.56932353606321,4.5687606373185
"EHD1",4.50804732501596,4.51195219508777,4.53697433327688,4.52859687350101,4.5459360475242,4.56171673118995,4.5756376877242,4.55479447348761,4.55282592153553,4.54474162610567,4.56434827899975,4.55237836618131,4.55740608294742,4.55805469797415,4.5555305889727
"EHD3",4.65844096637857,4.68148232703528,4.69684992546292,4.66819692416796,4.62538454761261,4.49260674771595,4.52425849123986,4.49254195148703,4.49989764584318,4.49317274371,4.45508791484246,0.1,0.1,4.44295017834971,0.1
"EHD4",4.5394796132847,0.1,4.56810726986817,4.60904416678429,4.65747415182976,4.6475828330523,4.66509653163443,4.64074962862141,4.66469561599376,4.65792721365991,4.64490620278716,4.64061016425004,4.62868595873412,4.64631620914374,4.64747396396596
"EHMT2",0.1,0.1,0.1,0.1,0.1,4.5669775837076,4.57447516903554,4.56207202082691,4.54527698417303,4.5760525839807,4.5649806495954,4.56283231161709,4.55177487413803,4.56589437927935,4.55519612030236
"EHT1",4.78924388676066,4.81196997779102,4.80032809616042,4.81550530421226,4.79090842754758,4.70036738813023,4.69727026200245,4.69399905131427,4.70187812239089,4.69480659337424,4.63731285388696,4.63494700390787,4.63197770121328,4.62899336398061,4.6363004203191
"EIF1AX",4.74464270844395,4.74298263617206,4.670247561295,4.7612105725474,4.6512761385407,4.73727146802973,4.71610402712543,4.72770778875587,4.72822283268034,4.70657414884381,4.73526942478202,4.73237790067227,4.72856340660755,4.73421064432559,4.73265754071288
"EIF2A",4.78709236381003,4.79778273534822,4.7767121353701,4.79822510367019,4.7966729152687,4.81155653860773,4.81986659513096,4.81186817306107,4.81791265788866,4.81115365210041,4.81497525308897,4.81627131356522,4.81122668671124,4.80967129450708,4.81755345071907
"EIF2AK2",4.65906102302485,4.68374915408629,4.69027431991761,4.68339127912461,4.63924902408626,4.65734024709902,4.65009492608278,4.6524133397845,4.66355145777712,4.65784227798046,4.64844394624232,4.64412942441855,4.64304172047616,4.64074494144944,4.64270980417347
"EIF2B1",4.70723439605871,4.73140597822991,4.72066343817927,4.72716025040234,4.71127227159447,4.71483682475319,4.71591570967434,4.71205725330155,4.71012488123366,4.70633111273767,4.71416213331964,4.70799866369447,4.70666288107118,4.71426226225135,4.7121099327987
"EIF2B2",4.56116993550281,4.60082640657808,4.58482279415627,0.1,0.1,4.55035763688632,4.55271817025432,4.52422137603485,4.55551322472098,0.1,4.53075127105797,4.56024694907219,4.55887492289473,4.53898804253333,4.55386913611494
"EIF2B3",4.55242598953459,4.57117164703617,4.5643342158053,4.55931568869685,4.58033032864984,4.57293530678438,4.55995857134601,4.57177133580129,4.5681235486594,4.54982817403784,4.57448834829552,4.57727051301294,4.56467556628164,4.567158584462,4.55624179182903
"EIF2B4",4.47798303299627,4.49188505128717,4.51127473932038,0.1,0.1,4.44577361994201,4.44667294809351,4.43554332605364,4.45061961877396,4.43272984797112,4.46196571970696,4.44362199496711,4.42258380310916,4.43912726486004,4.44150534512802
"EIF2B5",4.49972485913484,4.49584677876686,4.52113030475874,4.54190481458251,4.55144566434644,4.55348750286638,4.53221696360017,4.51921435391706,4.5502207628931,4.53104871502319,4.5526958961297,4.5414576218514,4.53117462091602,4.54316416752845,4.5519571216789
"EIF2D",0.1,0.1,4.64480129686945,4.60269256665396,4.63520175653382,4.6373668750528,4.61643278938888,4.60609594700798,4.60764872743066,4.59922513604299,4.6321265429248,4.62967060425623,4.61453644338545,4.60099460786679,4.64258166130782
"EIF2S1",4.70718397474669,4.73034501278661,4.71941877806046,4.75854021450717,4.72791701207503,4.73981697673217,4.74446533209663,4.743301899064,4.74390966620217,4.74092053678039,4.74334876870391,4.74471658263764,4.7420748377754,4.74364483418928,4.74719055474622
"EIF2S2",4.75529369250314,4.7647178382435,4.7781823316083,4.77934303017099,4.78929492744826,4.7479836446937,4.75315380794038,4.74981833443953,4.74968188760119,4.75404858993184,4.74997843414291,4.7470170302429,4.74766766974796,4.75115290358166,4.7551695659621
"EIF2S3",4.68169267014446,4.73526985657732,4.742182397784,4.67530768203628,4.72597299190373,4.6983805020478,4.69829521506982,4.69474842689493,4.67349286753677,4.69803126232992,4.70195339687037,4.70181291393386,4.69456093296691,4.6990772458288,4.69705028154911
"EIF3A",4.70423814569546,4.72269853580021,4.73671223505207,4.73182740376605,4.73428491607364,4.72350222060515,4.72744981469434,4.72161405060835,4.72120914878785,4.72465450048436,4.72160407199396,4.71961120958711,4.71968485939364,4.72017245372973,4.72287216267928
"EIF3B",4.67633247364543,4.69001373580219,4.70796953869053,4.71598904007399,4.69678461977159,4.69241919521639,4.69438030927575,4.6948655575402,4.69323761871046,4.69633122157068,4.69347513280946,4.69571177012956,4.69014063731972,4.69310579716742,4.69530673955368
"EIF3C",4.45838780317404,4.59731524754666,4.62998014570716,4.60165778440359,4.5237771048283,4.56284448183153,4.56287544697945,4.54244901524756,4.52154211818927,4.55630765405028,4.53482912575645,4.54479604253755,4.53641888469391,4.53766747082794,4.54789883471309
"EIF3D",4.67139470658789,4.61583123956709,4.61486012731352,4.69149583675778,4.63278313923507,4.65739717989313,4.6663880120233,4.6653137755869,4.66311202598356,4.66385082359122,4.66736183164934,4.66617622805407,4.65767790277508,4.66283872641797,4.6661899657721
"EIF3E",4.70674688225962,4.73083565306874,4.71692576482842,4.71795018078775,4.71176489189641,4.7184030674884,4.72038766632187,4.71987924162792,4.71526565180477,4.71860922934677,4.7196379398669,4.72162206855909,4.71335730971096,4.72053006503867,4.72125995119705
"EIF3F",4.69566502865866,4.71981105969296,4.72964485731297,4.73370438047074,4.72823667176002,4.72750934098079,4.73111403111057,4.7331129328992,4.73392459877882,4.73510634428154,4.73060392297326,4.72891575116321,4.72713947298629,4.73502043020262,4.73511913928064
"EIF3G",4.68816602379495,4.72599267017419,4.7328650625767,4.74625600080771,4.74165055523505,4.69237365103362,4.70448836409949,4.6870981577172,4.70173561408472,4.70569005846728,4.70175118541285,4.69775641453335,4.69505010618031,4.69852837184143,4.70462772986029
"EIF3H",4.71537730412911,4.7794382618488,4.72701543057206,4.73860794661726,4.74014122424474,4.74881337765306,4.75408926968568,4.74617914964348,4.74569852655355,4.74510919724357,4.74360813940987,4.74651147996807,4.73869751874444,4.74476508777986,4.74504208957636
"EIF3I",4.83328983286302,4.84654107307712,4.85611790340598,4.87731999479188,4.85263420738489,4.82870074037367,4.82994129600519,4.82975111673896,4.82830136981751,4.83222029900608,4.82728512475536,4.82594942969315,4.8263406998785,4.82666772801146,4.83316539789169
"EIF3J",4.73183541273216,4.76275335712586,4.76294339533547,4.77819017246891,4.78293439709189,4.69314758178769,4.69621731090652,4.69056251310698,4.68491682052217,4.6939427540093,4.69693427586318,4.6918074215777,4.69437355500025,4.69057876658986,4.69967052661067
"EIF3K",4.68988771380268,4.70212321252369,4.65851210859064,4.72920151750381,4.62991246917375,4.65743208246922,4.6471614376061,4.65304040834079,4.64152537589217,4.6371194323899,4.64616512085113,4.64520479735474,4.64013212756088,4.63665466414851,4.64068064023267
"EIF3L",4.68918324267836,4.70778455040399,4.70527864129656,4.71130890118356,4.71752371922285,4.70405989538333,4.70248741217363,4.70042711315017,4.70324393391019,4.70568996943039,4.70487640392801,4.70534221152233,4.69871750811432,4.70129114150739,4.7075544108318
"EIF3M",4.66656739634197,4.64098488853637,4.6476973453595,4.65776712292456,4.66431470151226,4.67485511344592,4.6772577059524,4.67309149829424,4.68072663291596,4.68636682201554,4.6821877086456,4.68280948031786,4.67853905085648,4.68758759362775,4.68749055163038
"EIF4A1",4.83981879522162,4.85768420993136,4.83784242582554,4.85064625790961,4.8466061060547,4.84755091927799,4.84990954250646,4.84331151341953,4.83786560220612,4.8391028389282,4.84851854845186,4.84591278900727,4.84192313463116,4.84357753101795,4.8437383615323
"EIF4A2",4.67652268482433,4.70342443527634,4.71620421193362,4.71262178891554,4.71930458376716,4.73433885098949,4.73808925285142,4.73903014566295,4.74192382656578,4.74309517233827,4.74030508231999,4.74099926487013,4.73809043055914,4.73538044525649,4.73743628644725
"EIF4A3",4.68279817671606,4.71391093847139,4.71816358045117,4.73419496570226,4.71903707867609,4.70377332178018,4.71221332765662,4.70788829725142,4.713398991643,4.71274634653871,4.70985682131712,4.71089567742419,4.70614590294901,4.71028431235757,4.71463645139103
"EIF4B",4.68329114050819,4.7082052216447,4.72152943154059,4.71662984195188,4.72694706380568,4.65294104984549,4.66923799879564,4.6516403038418,4.65827136834933,4.65609927950107,4.66165282781465,4.65663754795334,4.64152993001501,4.65746238103591,4.65949818756796
"EIF4E",4.6049556263928,4.61306885559783,4.63649774876662,4.62260027168959,4.6438876002733,4.65442263786695,4.65523708702635,4.65623354869947,4.64642674157353,4.65993530517255,4.66265915484231,4.66057691744618,4.64785786544762,4.66280392961032,4.6618973916428
"EIF4E2",4.48318663178855,4.5585925571849,4.56150394828514,4.58424524995528,4.59107158244753,4.4415189156572,4.43430046139278,4.43603445428033,4.42228758960611,4.42627478964991,4.4314705909617,4.43036905949063,4.40877843080317,4.43772465945482,4.43160844189646
"EIF4EBP1",4.50104358148609,4.54541220398958,4.56217630692499,4.42782915419908,4.54286002040794,4.52516331236289,4.52783724321561,4.51108598640117,4.51444988003765,4.50031829600513,4.52289433996913,4.52624988218323,4.49353708968953,4.52444341916493,4.49896160959377
"EIF4G1",4.71744650461403,4.72825385659402,4.75612708260852,4.73148846568206,4.74115149599553,4.71344313289306,4.71559635714153,4.71062674771602,4.71528526761908,4.71334838175647,4.71503977175617,4.71283554189912,4.70663214573397,4.71378784850554,4.7142024331234
"EIF4G2",4.69572876406454,4.68714733278553,4.69713748001045,4.71525594392342,4.694212504999,4.72317941843113,4.72508423376845,4.72562138154869,4.72320895192806,4.72316730399385,4.72199383888609,4.71805740605465,4.71258981490359,4.71743916192865,4.72161240801102
"EIF4G3",0.1,0.1,4.35653709296475,0.1,0.1,4.29264309316123,0.1,0.1,0.1,4.29065265077092,4.33108339181471,4.35103520646629,4.29970275146199,0.1,4.28134697897276
"EIF4H",4.6466600413621,4.68059608547241,4.69142179194114,4.70330330959926,4.70262246012598,4.62295443427169,4.60201244564774,4.61800344818408,4.62960562862934,4.62797631686573,4.62943779107968,4.64054261673679,4.61820665759326,4.63687649889637,4.63383553806382
"EIF5",4.80613735009821,4.7961475224344,4.79263671392292,4.81473297282577,4.80593220825407,4.79485998115899,4.79535493500812,4.79298210725845,4.79855362254763,4.80208365959699,4.79208586372109,4.7944182498592,4.79091601053941,4.79430716441798,4.79538567513901
"EIF5A",4.75711033224966,4.77711925748242,4.78876328396092,4.78970651313816,4.78994931135947,4.82684000999167,4.84180135695982,4.83000898198421,4.83421404761766,4.83647238931849,4.83883319811333,4.83828779009827,4.8364754995508,4.84111734122277,4.83911240132232
